"","abundance_estimates","LCI_delta","UCI_delta","CI_width_delta","coverage_prob_delta","sumcount","sim_id","MaxN_max","MaxN_mean","MeanCount","imp_sd","speed","overall_population_mean","N_vids","R_max","theta_diff","gamma_diff","vid_length","skipper","N_stops","z_max","area","N_sims","schooling"
"1",822.711898276231,549.602930831025,1231.53431249328,681.931381662258,TRUE,71,1,2,1.3,0.1775,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"2",1198.56428737441,661.058863318766,2173.1141214222,1512.05525810344,TRUE,84,2,2,1.4,0.21,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"3",786.462665397112,478.298641478658,1293.17432755269,814.875686074036,TRUE,62,3,2,1.5,0.155,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"4",1054.9968006493,638.85287470934,1742.21372939217,1103.36085468283,TRUE,68,4,2,1.3,0.17,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"5",1191.2541073984,755.378603213818,1878.64250106628,1123.26389785247,TRUE,71,5,2,1.3,0.1775,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"6",1144.96124010226,731.855936105251,1791.24903777232,1059.39310166707,TRUE,84,6,3,1.3,0.21,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"7",904.726487659585,575.729014732679,1421.72792499073,845.998910258051,TRUE,69,7,3,1.4,0.1725,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"8",931.688206350677,636.634806144263,1363.48642184707,726.851615702804,TRUE,72,8,2,1.3,0.18,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"9",1013.59366385032,667.303662492888,1539.58710725414,872.283444761251,TRUE,73,9,2,1.3,0.1825,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"10",1142.09442566559,801.954489116703,1626.50087360082,824.54638448412,TRUE,73,10,2,1.2,0.1825,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"11",744.449392108685,425.298611204707,1303.09594908185,877.797337877144,TRUE,58,11,2,1.3,0.145,4.493929,10,1000,10,21,51.99647,26.56505118,1200,30,40,1,100000,1000,1
