"","abundance_estimates","LCI_delta","UCI_delta","CI_width_delta","coverage_prob_delta","sumcount","sim_id","MaxN_max","MaxN_mean","MeanCount","imp_sd","speed","overall_population_mean","N_vids","R_max","theta_diff","gamma_diff","vid_length","skipper","N_stops","z_max","area","N_sims","schooling"
"1",794.68193577781,559.378078792297,1128.96697778187,569.58889898957,TRUE,105,1,3,1.9,0.2625,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"2",977.696091808245,735.708802635662,1299.27716579258,563.568363156919,TRUE,108,2,2,1.7,0.27,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"3",853.928120008657,602.724950556578,1209.82752326439,607.102572707816,TRUE,106,3,3,1.7,0.265,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"4",988.38145850653,710.405147744245,1375.12785573338,664.722707989131,TRUE,106,4,3,1.7,0.265,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"5",1082.9937660281,776.239762317429,1510.97064875183,734.730886434404,TRUE,122,5,3,2.1,0.305,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"6",963.303841119599,734.953685688771,1262.60240391356,527.64871822479,TRUE,109,6,2,1.4,0.2725,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"7",1077.05865415545,775.767381339012,1495.36494108433,719.597559745321,TRUE,125,7,2,1.7,0.3125,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"8",1221.33779824956,875.576462249983,1703.63878170037,828.062319450391,TRUE,137,8,3,1.6,0.3425,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"9",1322.72476458703,1011.95479811003,1728.93177256478,716.976974454757,FALSE,151,9,4,2,0.3775,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"10",971.132440465653,679.758503861343,1387.40186635039,707.643362489047,TRUE,112,10,3,1.7,0.28,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"11",1171.33874639772,781.941501357087,1754.65102751466,972.709526157577,TRUE,150,11,3,2.2,0.375,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"12",837.471366328402,499.802889110253,1403.26977834905,903.466889238799,TRUE,102,12,5,1.8,0.255,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"13",968.433497771647,718.961067112733,1304.47041224719,585.509345134458,TRUE,130,13,3,1.9,0.325,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"14",978.904947795696,735.785366013702,1302.35655815021,566.571192136504,TRUE,118,14,3,1.6,0.295,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"15",999.19008689351,701.754857843143,1422.69172573283,720.936867889689,TRUE,91,15,2,1.5,0.2275,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"16",1309.48010225322,924.840049840501,1854.09156804231,929.251518201813,TRUE,141,16,3,2,0.3525,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"17",820.34890677018,532.249538301103,1264.39250842209,732.142970120987,TRUE,96,17,2,1.4,0.24,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"18",990.263867069463,674.492475973669,1453.86725775967,779.374781785998,TRUE,114,18,2,1.6,0.285,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"19",1035.21728392284,770.428105018777,1391.0121112553,620.584006236523,TRUE,131,19,3,1.8,0.3275,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"20",1119.08419490698,821.154332907441,1525.10847852003,703.954145612587,TRUE,130,20,3,1.8,0.325,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"21",945.75812167939,709.373955884313,1260.91241058813,551.53845470382,TRUE,118,21,4,1.7,0.295,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"22",854.474448459641,605.087185295351,1206.64691107947,601.559725784123,TRUE,108,22,2,1.5,0.27,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"23",979.067226937281,718.145045180823,1334.78973543749,616.644690256671,TRUE,114,23,3,1.9,0.285,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"24",1230.93888155113,868.511850593784,1744.6054755366,876.093624942812,TRUE,136,24,3,2,0.34,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"25",1038.64158718478,767.247951066755,1406.03353209326,638.785581026509,TRUE,106,25,3,1.7,0.265,5.719546,10,1000,10,24,51.99647,26.56505118,1200,30,40,1,100000,1000,1
