"","abundance_estimates","LCI_delta","UCI_delta","CI_width_delta","coverage_prob_delta","sumcount","sim_id","MaxN_max","MaxN_mean","MeanCount","imp_sd","speed","overall_population_mean","N_vids","R_max","theta_diff","gamma_diff","vid_length","skipper","N_stops","z_max","area","N_sims","schooling"
"19",862.986445461101,593.219024548739,1255.43108738988,662.21206284114,TRUE,140,19,3,2.1,0.35,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"20",788.836120037664,597.88152600027,1040.77881188086,442.897285880589,TRUE,115,20,2,1.6,0.2875,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"21",1086.0540942022,802.053628661454,1470.61674354849,668.563114887032,TRUE,141,21,3,1.8,0.3525,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"22",895.270752258283,634.778469344847,1262.66053206932,627.882062724472,TRUE,121,22,2,1.9,0.3025,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"23",1083.81468829994,764.257570990822,1536.98742827213,772.729857281308,TRUE,137,23,2,1.5,0.3425,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"24",936.102978336397,551.954680601397,1587.6100282282,1035.65534762681,TRUE,111,24,3,1.8,0.2775,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"25",973.155734731134,656.353223557576,1442.86955567457,786.516332116995,TRUE,118,25,3,2.1,0.295,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"26",850.090041751139,632.060464143454,1143.32903271172,511.268568568262,TRUE,121,26,3,1.8,0.3025,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"27",1346.23542258,1000.09982594419,1812.16891153652,812.06908559233,FALSE,157,27,3,2.2,0.3925,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"28",1219.74402710607,856.150551926489,1737.74984821673,881.59929629024,TRUE,144,28,3,2,0.36,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"29",1185.35142455359,898.299906776443,1564.13018535568,665.830278579236,TRUE,130,29,3,1.8,0.325,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"30",1280.8633760922,870.552433597929,1884.56309453274,1014.01066093481,TRUE,113,30,4,1.7,0.2825,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"31",1117.78128725494,769.027820353237,1624.69415679061,855.666336437368,TRUE,159,31,3,2,0.3975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"32",814.436476767814,625.583666356355,1060.30066058682,434.716994230468,TRUE,99,32,2,1.6,0.2475,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"33",903.124970644089,604.528480891785,1349.20808263274,744.679601740953,TRUE,113,33,3,1.6,0.2825,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"34",997.088066993123,650.105763427384,1529.2659583553,879.160194927916,TRUE,128,34,3,1.9,0.32,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"35",943.711320105142,701.006679375105,1270.44589145496,569.439212079858,TRUE,135,35,4,2.4,0.3375,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"36",1304.92047730175,848.483805883942,2006.89446312703,1158.41065724309,TRUE,132,36,3,1.8,0.33,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"37",963.220361298862,676.252227559357,1371.96363517971,695.711407620351,TRUE,124,37,3,1.9,0.31,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"38",1068.79368691366,762.486840986722,1498.15037294052,735.663531953801,TRUE,161,38,3,2.1,0.4025,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"39",885.968112749131,606.406865794327,1294.4106359681,688.003770173772,TRUE,114,39,3,1.5,0.285,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"40",878.797589935776,606.402279987444,1273.55260618894,667.150326201501,TRUE,115,40,3,2,0.2875,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"41",761.109214004107,524.26621846361,1104.94862197984,580.682403516233,TRUE,125,41,3,1.8,0.3125,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"42",1129.81025935705,843.304928558368,1513.65322189043,670.348293332059,TRUE,145,42,3,1.9,0.3625,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"43",976.566947348287,693.331391350465,1375.50818346127,682.176792110803,TRUE,139,43,3,2,0.3475,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"44",993.546526411003,749.860558646416,1316.42435218257,566.563793536155,TRUE,136,44,3,2.2,0.34,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"45",1034.09174342067,791.32915994441,1351.32861006402,559.999450119612,TRUE,123,45,2,1.4,0.3075,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"46",999.179876822763,702.380697623082,1421.39502071468,719.014323091598,TRUE,152,46,3,1.8,0.38,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"47",1409.46266633572,944.006336449957,2104.41914538941,1160.41280893945,TRUE,167,47,3,2.1,0.4175,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"48",855.629050603878,553.546582624215,1322.56452341662,769.017940792406,TRUE,115,48,3,1.6,0.2875,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"49",1316.37364469641,979.446473135882,1769.20293245152,789.756459315642,TRUE,162,49,3,2,0.405,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"50",1081.8131336575,732.586393467916,1597.51759872825,864.931205260336,TRUE,145,50,2,1.5,0.3625,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"51",999.43391298026,781.45159064859,1278.22140023542,496.769809586828,TRUE,128,51,3,2.1,0.32,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"52",1155.87344959166,883.512672573606,1512.19498366575,628.682311092144,TRUE,126,52,3,2.1,0.315,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"53",808.777164343225,558.944192485793,1170.27873329178,611.334540805982,TRUE,107,53,2,1.6,0.2675,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"54",578.122258593466,400.727564444103,834.046308605834,433.318744161731,FALSE,98,54,2,1.6,0.245,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"55",961.13756404474,606.770666967299,1522.46222058662,915.691553619319,TRUE,119,55,2,1.7,0.2975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"56",1047.76677158947,801.695694822388,1369.36647500674,567.670780184349,TRUE,149,56,4,2.1,0.3725,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"57",1118.64330331678,815.487219104252,1534.49718246963,719.009963365374,TRUE,124,57,4,1.8,0.31,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"58",826.26359096497,631.526577450021,1081.04954903241,449.522971582392,TRUE,108,58,3,1.7,0.27,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"59",1226.09035730948,875.971667160137,1716.14861604018,840.176948880047,TRUE,139,59,4,1.9,0.3475,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"60",683.186908719637,456.820094613032,1021.72465211117,564.904557498142,TRUE,96,60,2,1.8,0.24,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"61",841.862220438418,606.343680912387,1168.8618526296,562.518171717214,TRUE,125,61,2,1.8,0.3125,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"62",1020.38446603581,761.315293027198,1367.61269353614,606.29740050894,TRUE,119,62,2,1.6,0.2975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"63",945.928003025362,692.286198585972,1292.49981977856,600.213621192584,TRUE,116,63,3,1.8,0.29,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"64",802.173195489959,550.659084483644,1168.56663895043,617.907554466785,TRUE,110,64,3,1.9,0.275,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"65",1075.73332678076,762.894499358083,1516.85743090362,753.962931545539,TRUE,141,65,4,2.2,0.3525,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"66",691.52470303192,460.010696413406,1039.55498998577,579.544293572363,TRUE,110,66,3,1.9,0.275,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"67",1257.87284709832,903.35563479541,1751.51849229963,848.162857504218,TRUE,143,67,3,2,0.3575,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"68",774.570849546482,541.065666038815,1108.84877497313,567.78310893431,TRUE,104,68,2,1.4,0.26,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"69",1298.52439997832,890.009071486291,1894.54879883775,1004.53972735146,TRUE,142,69,4,2.1,0.355,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"70",1189.14456187683,897.045665732883,1576.35764048418,679.311974751296,TRUE,154,70,3,2,0.385,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"71",1467.4574762199,1170.29250376927,1840.07967031997,669.787166550707,FALSE,167,71,5,2.5,0.4175,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"72",1268.01498764617,912.1704913174,1762.67706991174,850.506578594341,TRUE,146,72,3,2.2,0.365,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"73",1076.75297172958,796.32947160945,1455.92622584373,659.596754234285,TRUE,139,73,3,1.8,0.3475,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"74",999.448170904653,686.466044410943,1455.1289964849,768.66295207396,TRUE,132,74,3,2.1,0.33,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"75",877.429963679303,663.791488114024,1159.82707664672,496.035588532694,TRUE,123,75,2,1.9,0.3075,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"76",1141.83335493072,767.88840433094,1697.88136281122,929.992958480278,TRUE,142,76,3,1.7,0.355,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"77",924.270311604211,648.016514200218,1318.29296043063,670.276446230415,TRUE,128,77,3,1.5,0.32,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"78",970.517837158771,656.540081662793,1434.6494578942,778.109376231406,TRUE,124,78,3,1.9,0.31,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"79",1184.8358403529,850.967690764625,1649.69361800724,798.725927242614,TRUE,153,79,3,2.1,0.3825,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"80",1044.84284695156,708.30423988128,1541.28199911498,832.9777592337,TRUE,119,80,3,1.6,0.2975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"81",1205.34602815853,814.44284851519,1783.86862902199,969.425780506799,TRUE,144,81,3,2.1,0.36,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"82",1078.44995974591,774.073562757508,1502.51135245179,728.437789694278,TRUE,132,82,3,2.1,0.33,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"83",1003.39722683464,700.156828145347,1437.97211474232,737.815286596969,TRUE,149,83,3,2.3,0.3725,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"84",817.126146395064,531.868104788974,1255.37728829851,723.509183509532,TRUE,122,84,3,1.9,0.305,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"85",958.60497298598,746.526901369174,1230.9315210853,484.404619716123,TRUE,135,85,3,2.1,0.3375,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"86",1326.3537355072,842.204368532598,2088.82107172995,1246.61670319736,TRUE,159,86,3,2.1,0.3975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"87",967.907317846378,690.313516394163,1357.1291213218,666.815604927632,TRUE,130,87,3,1.8,0.325,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"88",1134.01744980751,823.704858859083,1561.23344743793,737.528588578843,TRUE,147,88,4,2,0.3675,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"89",1064.53362392442,728.33350686036,1555.92434755707,827.590840696706,TRUE,136,89,3,2,0.34,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"90",883.656392046428,615.20227668721,1269.25508697609,654.052810288875,TRUE,131,90,3,1.9,0.3275,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"91",921.072546618667,614.186663810152,1381.29771635164,767.111052541488,TRUE,129,91,4,2,0.3225,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"92",1030.14369249014,681.723766458318,1556.6363964254,874.912629967079,TRUE,134,92,3,1.9,0.335,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"93",1058.47007180257,715.100002135797,1566.71638869465,851.61638655885,TRUE,129,93,3,1.8,0.3225,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"94",739.070029724841,494.641474822978,1104.28368149468,609.642206671704,TRUE,119,94,3,1.8,0.2975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"95",821.951432834453,608.246049773895,1110.74154643463,502.495496660734,TRUE,119,95,3,1.8,0.2975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"96",769.833366619153,567.071223732268,1045.09519714227,478.023973409998,TRUE,101,96,2,1.4,0.2525,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"97",1145.95521743036,815.801140292978,1609.72238882169,793.921248528713,TRUE,145,97,3,2,0.3625,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"98",930.664210984338,664.692475258522,1303.06255275454,638.370077496013,TRUE,134,98,3,1.9,0.335,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"99",1027.60597034396,736.8838391346,1433.02644759681,696.14260846221,TRUE,143,99,2,1.7,0.3575,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"100",726.543548866149,512.302538871471,1030.37851337186,518.075974500394,TRUE,101,100,2,1.6,0.2525,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"101",1134.14379367334,769.795970682249,1670.93904581983,901.143075137581,TRUE,128,101,3,1.9,0.32,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"102",948.7634891384,676.553439478289,1330.49675871311,653.943319234823,TRUE,142,102,3,1.8,0.355,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"103",1033.21559587728,720.955263502554,1480.72220511676,759.766941614206,TRUE,143,103,3,2.3,0.3575,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"104",996.654125048613,667.211927033595,1488.76152348278,821.549596449186,TRUE,123,104,3,1.7,0.3075,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"105",1089.8171379281,741.102073306599,1602.6151280654,861.513054758802,TRUE,112,105,2,1.5,0.28,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"106",1243.23202820655,908.902694217886,1700.54053727785,791.637843059959,TRUE,153,106,3,2.1,0.3825,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"107",1097.34046318389,808.415448287591,1489.52632546954,681.110877181947,TRUE,137,107,3,2,0.3425,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"108",969.201266243581,668.60975052489,1404.93179130386,736.322040778972,TRUE,119,108,2,1.7,0.2975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"109",860.886708673432,605.621910728625,1223.743580015,618.121669286379,TRUE,136,109,3,1.8,0.34,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"110",1219.29911943688,858.649468127734,1731.42871199961,872.779243871877,TRUE,156,110,3,2.1,0.39,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"111",1211.20053265803,849.999784573551,1725.89070836895,875.8909237954,TRUE,142,111,3,2,0.355,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"112",870.495709868327,554.001895512629,1367.79817368312,813.796278170495,TRUE,113,112,3,1.9,0.2825,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"113",795.00714393861,550.381079660674,1148.36134865518,597.980268994505,TRUE,129,113,3,2,0.3225,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"114",1359.65250816956,917.747343895829,2014.33973660359,1096.59239270776,TRUE,141,114,3,2.3,0.3525,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"115",1391.31914071954,1077.72114455322,1796.16866674268,718.447522189468,FALSE,157,115,3,2.2,0.3925,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"116",694.297690490737,405.822315707085,1187.83335554348,782.011039836391,TRUE,100,116,4,1.8,0.25,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"117",1253.98855640861,847.724760569921,1854.95030078698,1007.22554021706,TRUE,141,117,4,2,0.3525,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"118",1225.79649871918,965.198313748229,1556.75474653195,591.556432783725,TRUE,142,118,2,1.7,0.355,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"119",937.619806487173,660.173978255833,1331.66548587645,671.491507620619,TRUE,127,119,2,1.6,0.3175,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"120",870.220385886106,559.746997458641,1352.90322851212,793.156231053482,TRUE,131,120,3,1.8,0.3275,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"121",1217.41561053652,807.232833524715,1836.0263696244,1028.79353609969,TRUE,148,121,4,1.9,0.37,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"122",800.01641678289,560.035950709289,1142.83068133669,582.794730627397,TRUE,135,122,3,2.1,0.3375,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"123",1002.06820993061,781.778612387643,1284.43101594553,502.652403557888,TRUE,135,123,3,1.9,0.3375,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"124",1070.57339251266,847.583332543216,1352.22973924823,504.646406705018,TRUE,126,124,3,1.9,0.315,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"125",1082.56400681179,728.039293877035,1609.72744012678,881.68814624975,TRUE,148,125,3,2,0.37,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"126",886.37748653433,523.419435647972,1501.02383504788,977.60439939991,TRUE,96,126,3,1.5,0.24,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"127",997.684784443368,608.470963359329,1635.86266074951,1027.39169739018,TRUE,125,127,3,1.7,0.3125,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"128",1001.1447084305,715.559883594744,1400.70838262091,685.148499026166,TRUE,131,128,2,1.6,0.3275,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"129",1185.60894955839,800.186831805448,1756.67547302843,956.488641222983,TRUE,151,129,4,2.2,0.3775,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"130",903.356036293337,690.192533770679,1182.35432633461,492.161792563932,TRUE,122,130,3,1.9,0.305,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"131",892.377376005589,689.19660182299,1155.45749804952,466.260896226527,TRUE,110,131,3,1.9,0.275,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"132",1021.38544648713,724.793422821572,1439.34560862113,714.552185799562,TRUE,147,132,3,1.8,0.3675,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"133",1151.31626537691,834.607783396604,1588.20606432272,753.598280926116,TRUE,134,133,3,2,0.335,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"134",1208.21746159962,806.222696718989,1810.65286360084,1004.43016688185,TRUE,148,134,3,2.3,0.37,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"135",1172.06318744379,827.793014978739,1659.51160556264,831.718590583903,TRUE,129,135,2,1.9,0.3225,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"136",757.656178291885,531.333168271045,1080.38217597406,549.049007703016,TRUE,119,136,2,1.8,0.2975,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"137",1245.69181291585,809.435772544023,1917.07377583337,1107.63800328935,TRUE,144,137,4,2.3,0.36,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"138",1106.00685019192,835.743721662075,1463.66777394239,627.924052280314,TRUE,132,138,4,2.1,0.33,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"139",879.971692720363,632.162515819029,1224.92264348495,592.760127665919,TRUE,130,139,2,1.7,0.325,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"140",954.515853417499,713.334434359595,1277.24174039529,563.907306035693,TRUE,147,140,3,1.9,0.3675,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"141",825.075641806099,545.60439900716,1247.69854484405,702.094145836891,TRUE,115,141,3,1.9,0.2875,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"142",990.534887419013,692.624146483652,1416.5826706669,723.958524183251,TRUE,140,142,4,2.1,0.35,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"143",781.520359175958,561.580929240959,1087.5976017064,526.016672465442,TRUE,124,143,2,1.6,0.31,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"144",795.049834393977,531.188235372612,1189.9816243605,658.793388987892,TRUE,112,144,3,1.9,0.28,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"145",660.47826107276,450.634073533398,968.039389319207,517.405315785808,FALSE,94,145,2,1.8,0.235,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"146",846.354729073431,622.461302619136,1150.78049737536,528.319194756221,TRUE,115,146,3,1.7,0.2875,6.128085,10,1000,10,25,51.99647,26.56505118,1200,30,40,1,100000,1000,1
