"","abundance_estimates","LCI_delta","UCI_delta","CI_width_delta","coverage_prob_delta","sumcount","sim_id","MaxN_max","MaxN_mean","MeanCount","imp_sd","speed","overall_population_mean","N_vids","R_max","theta_diff","gamma_diff","vid_length","skipper","N_stops","z_max","area","N_sims","schooling"
"1",1479.71077321908,604.280060508744,3623.3927204833,3019.11265997456,TRUE,28,1,2,0.8,0.07,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"2",889.326883704455,414.366265652681,1908.70341443868,1494.337148786,TRUE,27,2,1,0.9,0.0675,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"3",951.790347578093,387.823322057589,2335.87000631258,1948.04668425499,TRUE,17,3,1,0.9,0.0425,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"4",1019.46786216089,469.824089773769,2212.13587085192,1742.31178107815,TRUE,21,4,1,0.8,0.0525,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"5",389.689347978463,89.2025808034034,1702.39231376684,1613.18973296344,TRUE,10,5,1,0.7,0.025,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"6",1194.62712426963,582.617654751901,2449.52063227205,1866.90297752015,TRUE,19,6,2,1,0.0475,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"7",848.110634567529,260.416095006046,2762.08599337855,2501.66989837251,TRUE,14,7,1,1,0.035,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"8",593.797057882962,238.358328258692,1479.26421755982,1240.90588930113,TRUE,14,8,1,1,0.035,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"9",951.635729778828,586.385671526743,1544.39408424457,958.008412717827,TRUE,24,9,1,1,0.06,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"10",1435.70849631977,609.928356408711,3379.50984692952,2769.5814905208,TRUE,22,10,2,0.9,0.055,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"11",1637.76871301734,546.514409381935,4907.98835546153,4361.47394607959,TRUE,20,11,1,0.9,0.05,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"12",810.368110577524,338.734173668292,1938.67795365714,1599.94377998884,TRUE,20,12,2,1.1,0.05,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"13",1683.18659893255,715.843898441683,3957.73035572911,3241.88645728742,TRUE,24,13,1,0.8,0.06,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"14",906.630970883217,362.917311253624,2264.92286776093,1902.00555650731,TRUE,13,14,1,0.7,0.0325,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"15",1815.86522142871,716.899950637296,4599.47932687553,3882.57937623823,TRUE,29,15,2,1.1,0.0725,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"16",1079.94869093438,387.215950788957,3011.98639331505,2624.7704425261,TRUE,16,16,2,0.9,0.04,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"17",917.656640070976,424.463300458623,1983.90227884599,1559.43897838737,TRUE,20,17,1,0.9,0.05,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"18",1423.92193859364,631.002416327684,3213.22650237738,2582.2240860497,TRUE,27,18,1,1,0.0675,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"19",2572.78941289547,1240.04911351315,5337.88967789688,4097.84056438372,FALSE,27,19,2,1.2,0.0675,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"20",590.401138780966,237.364059174721,1468.51846857439,1231.15440939966,TRUE,13,20,1,0.7,0.0325,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"21",533.249277197255,269.767292389221,1054.07438060033,784.307088211105,TRUE,21,21,2,1,0.0525,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"22",578.411572485023,228.38714858166,1464.88079238388,1236.49364380222,TRUE,13,22,1,0.7,0.0325,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
"23",289.128466815721,124.847524752955,669.578916271067,544.731391518112,FALSE,13,23,2,0.7,0.0325,2.451234,10,1000,10,12,51.99647,26.56505118,1200,30,40,1,100000,1000,1
