"","OpCode","ImagePtPair","FilenameLeft","FrameLeft","FilenameRight","FrameRight","Time","Period","PeriodTime","X","Y","Z","sX","sY","sZ","RMS","Range","Direction","Family","Genus","Species","Code","Number","Stage","Activity","Comment","Attribute9","Attribute10","site_habitat","site","habitat","Family_Genus_Species","height","height_alt","plane_dist","original_dist","gamma_naive","gamma","height_top_point","top_plane_dist","theta","theta_angle_L","theta_angle_R","theta_angle_LR_min","theta_cut_off","height_buffer","left_trunc","left_trunc_gamma_min","left_trunc_height_max"
"81","MOA03___Mar16",30,"MOA03_L5_GP019908.MP4",4914,"MOA03_R6_GP019931.MP4",4630,22.62816,NA,-1,-1.84574,-295.76083,-1955.88804,0.84795,1.48256,8.82882,1.13849,1978.12434,9.27935,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0688866086295903,0.0688866086295902,1.95542781878672,1.97812433894674,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,30.0998535030011,27.2349823998595,27.2349823998595,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"82","MOA03___Mar16",31,"MOA03_L5_GP019908.MP4",4914,"MOA03_R6_GP019931.MP4",4630,22.62816,NA,-1,-511.31681,-243.26835,-1849.45212,2.29978,1.25448,8.12504,1.38632,1934.1917,17.3256,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.139199708340421,0.139199708340421,1.91675066471118,1.93419169537892,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,14.7558115326504,42.5790243702103,14.7558115326504,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"83","MOA03___Mar16",32,"MOA03_L5_GP019908.MP4",4914,"MOA03_R6_GP019931.MP4",4630,22.62816,NA,-1,-494.30603,-259.02328,-1683.50372,2.03236,1.19955,6.76787,0.72378,1773.58853,18.66488,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.121592732448347,0.121592732448347,1.752716519448,1.77358853349083,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,13.8394892344239,43.4953466684367,13.8394892344239,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"84","MOA03___Mar16",34,"MOA03_L5_GP019908.MP4",4914,"MOA03_R6_GP019931.MP4",4630,22.62816,NA,-1,684.58222,-197.26298,-2443.55343,3.915,1.41926,13.85534,2.23768,2545.29347,16.45545,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.14582884317441,0.14582884317441,2.53804427206891,2.54529347315459,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,45.8641836864074,11.4706522164531,11.4706522164531,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"85","MOA03___Mar16",35,"MOA03_L5_GP019908.MP4",4914,"MOA03_R6_GP019931.MP4",4630,22.62816,NA,-1,1115.36236,-233.59419,-2817.63396,7.22012,1.78601,18.41072,1.18882,3039.352,22.16929,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0965470569158996,0.0965470569158996,3.03105976599814,3.03935199874115,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,51.7581191511001,5.57671675176054,5.57671675176054,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"86","MOA03___Mar16",37,"MOA03_L5_GP019908.MP4",5813,"MOA03_R6_GP019931.MP4",5529,23.12811,NA,-1,620.53564,-275.50201,-2266.08126,3.31317,1.62703,11.93333,1.0265,2365.60566,16.96597,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0686629517998412,0.0686629517998412,2.34968595922893,2.36560565499566,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,45.467226499321,11.8676094035396,11.8676094035396,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"87","MOA03___Mar16",39,"MOA03_L5_GP019908.MP4",6712,"MOA03_R6_GP019931.MP4",6428,23.62805,NA,-1,-67.57853,-280.14016,-1915.45398,0.87952,1.39952,8.48068,1.19392,1937.01041,9.21858,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0866007852593733,0.0866007852593733,1.91596229306636,1.93701040690535,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,28.1522848159683,29.1825510868923,28.1522848159683,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"88","MOA03___Mar16",52,"MOA03_L5_GP019908.MP4",9409,"MOA03_R6_GP019931.MP4",9125,25.12788,NA,-1,917.18275,-216.93239,-3333.65074,7.06529,1.98948,25.68015,3.78081,3464.31972,15.95661,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.124309531432741,0.124309531432741,3.45784695763508,3.46431971893924,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,45.5505000978417,11.7843358050189,11.7843358050189,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"89","MOA03___Mar16",56,"MOA03_L5_GP019908.MP4",10308,"MOA03_R6_GP019931.MP4",10024,25.62782,NA,-1,911.25465,-246.73706,-3343.80902,7.04254,2.15787,25.83664,7.69689,3474.52485,15.95711,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0948186363570694,0.0948186363570693,3.46599429606525,3.47452485617205,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,45.3930029708198,11.9418329320408,11.9418329320408,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"90","MOA03___Mar16",58,"MOA03_L5_GP019908.MP4",13005,"MOA03_R6_GP019931.MP4",12721,27.12766,NA,-1,448.61689,-275.6201,-2311.80425,2.52654,1.65129,12.35125,2.73225,2371.00452,13.19908,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0751809527990772,0.0751809527990772,2.35490471105978,2.37100452210352,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,41.1379092459653,16.1969266568953,16.1969266568953,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"91","MOA03___Mar16",59,"MOA03_L5_GP019908.MP4",13005,"MOA03_R6_GP019931.MP4",12721,27.12766,NA,-1,748.05681,-341.13931,-2326.43688,4.05613,1.96355,12.59755,4.40225,2467.44272,19.75519,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.00114623141944857,0.00114623141944857,2.44376241594643,2.46744271999145,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,47.9162243123545,9.41861159050605,9.41861159050605,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"92","MOA03___Mar16",60,"MOA03_L5_GP019908.MP4",13005,"MOA03_R6_GP019931.MP4",12721,27.12766,NA,-1,844.38307,-341.03689,-2243.34069,4.38269,1.89697,11.70077,5.03089,2421.12915,22.35724,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.00519161625562961,0.00519161625562963,2.39700096052835,2.42112915406287,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,50.7156391898453,6.6191967130153,6.6191967130153,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"93","MOA03___Mar16",61,"MOA03_L5_GP019908.MP4",13005,"MOA03_R6_GP019931.MP4",12721,27.12766,NA,-1,80.46899,-266.70228,-2629.95038,1.22618,1.81052,15.84021,3.13724,2644.66338,6.7007,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.099948905398689,0.099948905398689,2.63060125942351,2.64466337475509,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,31.9139212366654,25.4209146661952,25.4209146661952,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"94","MOA03___Mar16",63,"MOA03_L5_GP019908.MP4",13904,"MOA03_R6_GP019931.MP4",13620,27.6276,NA,-1,-344.96551,-291.31983,-1707.73118,1.52318,1.31005,6.87956,3.34015,1766.41281,15.25751,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0840321530159059,0.0840321530159059,1.74118607444595,1.76641281403442,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,18.7484914014662,38.5863445013944,18.7484914014662,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"95","MOA03___Mar16",64,"MOA03_L5_GP019908.MP4",13904,"MOA03_R6_GP019931.MP4",13620,27.6276,NA,-1,-186.56783,-318.82509,-1646.73689,0.99343,1.34438,6.34243,1.26988,1687.66091,13.23502,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0502909939526644,0.0502909939526644,1.65680192872248,1.68766091916928,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,23.6741569754094,33.6606789274512,23.6741569754094,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"96","MOA03___Mar16",73,"MOA03_L5_GP019908.MP4",17500,"MOA03_R6_GP019931.MP4",17216,29.62738,NA,-1,-281.65694,-205.63773,-2659.77072,2.03814,1.56708,16.30668,0.84805,2682.5357,7.88996,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.174451829145832,0.174451829145832,2.67284828210033,2.68253570168582,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,24.1648139489282,33.1700219539324,24.1648139489282,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"97","MOA03___Mar16",74,"MOA03_L5_GP019908.MP4",17500,"MOA03_R6_GP019931.MP4",17216,29.62738,NA,-1,-1336.1335,-253.13451,-3592.14951,11.13547,2.3756,30.37828,3.81522,3840.94622,20.87232,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.172563038979938,0.172563038979938,3.82993417081109,3.84094622614902,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,9.74864344840658,47.5861924544541,9.74864344840658,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"98","MOA03___Mar16",75,"MOA03_L5_GP019908.MP4",18399,"MOA03_R6_GP019931.MP4",18115,30.12732,NA,-1,-216.05839,-307.68778,-1288.56273,0.84027,1.0441,3.94322,1.76729,1342.29167,16.82707,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0598233436658856,0.0598233436658856,1.30586623685139,1.34229166241759,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,20.6475668642158,36.6872690386448,20.6475668642158,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"99","MOA03___Mar16",77,"MOA03_L5_GP019908.MP4",18399,"MOA03_R6_GP019931.MP4",18115,30.12732,NA,-1,832.26009,-338.8298,-2389.73057,4.61223,2.00296,13.2874,1.30981,2553.0912,20.87295,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.00144814550524016,0.00144814550524015,2.53053190670301,2.55309120243821,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,49.2933981797486,8.041437723112,8.041437723112,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"100","MOA03___Mar16",78,"MOA03_L5_GP019908.MP4",18399,"MOA03_R6_GP019931.MP4",18115,30.12732,NA,-1,143.04244,-250.59229,-2478.55464,1.32733,1.64369,14.08118,0.01225,2495.29372,7.23894,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.112625217548096,0.112625217548096,2.48211436003387,2.49529371796471,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,33.4813966458053,23.8534392570553,23.8534392570553,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"101","MOA03___Mar16",79,"MOA03_L5_GP019908.MP4",19298,"MOA03_R6_GP019931.MP4",19014,30.62726,NA,-1,610.4785,-273.08558,-2288.25134,3.29507,1.63109,12.16119,0.33337,2383.97859,16.58089,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0716115989051611,0.0716115989051611,2.36845219518576,2.38397859218114,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,45.0928244644875,12.2420114383731,12.2420114383731,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"102","MOA03___Mar16",80,"MOA03_L5_GP019908.MP4",20197,"MOA03_R6_GP019931.MP4",19913,31.12721,NA,-1,20.1345,-289.39957,-1892.18086,0.82504,1.41434,8.26677,0.79954,1914.28992,9.39521,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0739625565142984,0.0739625565142984,1.89181282303262,1.91428992479112,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,30.7723134240271,26.5625224788335,26.5625224788335,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"103","MOA03___Mar16",81,"MOA03_L5_GP019908.MP4",20197,"MOA03_R6_GP019931.MP4",19913,31.12721,NA,-1,450.52516,-309.91184,-2055.6933,2.25607,1.61602,9.8103,3.36727,2127.17964,15.29166,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0389291969730089,0.0389291969730089,2.10450455966556,2.12717963793143,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,42.4895613469913,14.8452745558693,14.8452745558693,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"104","MOA03___Mar16",83,"MOA03_L5_GP019908.MP4",20197,"MOA03_R6_GP019931.MP4",19913,31.12721,NA,-1,-831.81744,-207.16509,-2112.00227,4.12834,1.29447,10.66035,1.63546,2279.34008,22.26513,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.188974145043644,0.188974145043644,2.26653136444062,2.27934008355226,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,8.7221697482884,48.6126661545722,8.7221697482884,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"105","MOA03___Mar16",85,"MOA03_L5_GP019908.MP4",21096,"MOA03_R6_GP019931.MP4",20812,31.62715,NA,-1,151.47871,-325.14274,-1945.1968,1.06693,1.58424,8.73863,0.92191,1977.99247,11.06842,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.033831801737626,0.033831801737626,1.9509509688558,1.97799246502311,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,34.5726573160892,22.7621785867714,22.7621785867714,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"106","MOA03___Mar16",87,"MOA03_L5_GP019908.MP4",21096,"MOA03_R6_GP019931.MP4",20812,31.62715,NA,-1,-706.83036,-160.43559,-2381.61535,3.99151,1.27488,13.40904,2.57134,2489.46589,17.08995,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.233109993784715,0.233109993784715,2.48058364694878,2.48946588884283,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,13.7187205049958,43.6161153978649,13.7187205049958,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"107","MOA03___Mar16",89,"MOA03_L5_GP019908.MP4",21096,"MOA03_R6_GP019931.MP4",20812,31.62715,NA,-1,902.23438,-181.84791,-4812.12572,10.00058,2.53775,52.9345,6.20046,4899.35195,10.9822,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.170966493541731,0.170966493541731,4.89587851207492,4.89935194529959,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,40.7812391327363,16.5535967701243,16.5535967701243,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"108","MOA03___Mar16",91,"MOA03_L5_GP019908.MP4",21995,"MOA03_R6_GP019931.MP4",21711,32.1271,NA,-1,-443.49529,-220.6823,-2547.86665,2.78526,1.57566,15.09526,0.66545,2595.5757,11.3217,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.164506651988909,0.164506651988908,2.58417746438187,2.59557570029612,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,20.3269476542962,37.0078882485644,20.3269476542962,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"109","MOA03___Mar16",94,"MOA03_L5_GP019908.MP4",23793,"MOA03_R6_GP019931.MP4",23509,33.12698,NA,-1,754.46818,-324.34722,-2320.25855,4.07811,1.88201,12.53096,1.23495,2461.30516,19.76911,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0153532230453698,0.0153532230453698,2.43992711308032,2.46130516039811,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,48.1184931885597,9.2163427143009,9.2163427143009,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"110","MOA03___Mar16",126,"MOA03_L5_GP019908.MP4",24692,"MOA03_R6_GP019931.MP4",24408,33.62693,NA,-1,-621.46005,-171.50888,-2368.37547,3.51416,1.3019,13.20781,0.01466,2454.55296,15.42206,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.218819909025103,0.218819909025103,2.44527951121683,2.45455296470917,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,15.5410280072107,41.7938078956499,15.5410280072107,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"111","MOA03___Mar16",130,"MOA03_L5_GP019908.MP4",25591,"MOA03_R6_GP019931.MP4",25307,34.12687,NA,-1,275.49184,-294.41014,-2270.42445,1.70339,1.69793,11.86908,1.75182,2305.94889,10.57701,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0624332280623498,0.0624332280623498,2.2869007983804,2.30594888659727,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,37.0613670693279,20.2734688335327,20.2734688335327,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"112","MOA03___Mar16",141,"MOA03_L5_GP019908.MP4",30985,"MOA03_R6_GP019931.MP4",30701,37.12653,NA,-1,-373.69593,-185.27042,-2444.79343,2.31642,1.37832,13.8654,0.93724,2480.11868,10.00251,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.196567967467241,0.196567967467241,2.47086228514713,2.48011868506261,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,21.5441870048199,35.7906488980407,21.5441870048199,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"113","MOA03___Mar16",144,"MOA03_L5_GP019908.MP4",32783,"MOA03_R6_GP019931.MP4",32499,38.12642,NA,-1,57.6914,-303.99916,-1613.31467,0.73251,1.26328,6.04073,0.58679,1642.7197,11.52625,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0559139643742071,0.0559139643742071,1.61403290794823,1.64271969956894,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,32.2025602274113,25.1322756754493,25.1322756754493,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"114","MOA03___Mar16",147,"MOA03_L5_GP019908.MP4",32783,"MOA03_R6_GP019931.MP4",32499,38.12642,NA,-1,-308.6705,-291.83741,-1506.4085,1.23594,1.16659,5.37774,2.13129,1565.15594,16.22258,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0806814742412797,0.0806814742412797,1.53669041548136,1.56515594121417,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,18.596958080393,38.7378778224676,18.596958080393,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"115","MOA03___Mar16",151,"MOA03_L5_GP019908.MP4",34581,"MOA03_R6_GP019931.MP4",34297,39.12631,NA,-1,559.56839,-281.07077,-1914.13062,2.54465,1.41106,8.54329,0.23803,2013.95471,18.43017,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.062699836034016,0.062699836034016,1.99445049645723,2.01395471430148,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,46.4538174355584,10.8810184673022,10.8810184673022,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"116","MOA03___Mar16",153,"MOA03_L5_GP019908.MP4",34581,"MOA03_R6_GP019931.MP4",34297,39.12631,NA,-1,-372.31053,-234.03388,-1459.7402,1.38387,0.9792,5.0839,3.8107,1524.54204,17.13679,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.140425837713252,0.140425837713252,1.50438868226775,1.52454204246153,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,15.9437385955915,41.3910973072691,15.9437385955915,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"117","MOA03___Mar16",154,"MOA03_L5_GP019908.MP4",34581,"MOA03_R6_GP019931.MP4",34297,39.12631,NA,-1,1281.32494,-187.9642,-3543.64704,10.43194,1.95592,29.09466,0.77441,3772.87138,20.18452,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.141494970660234,0.141494970660234,3.7690134942351,3.77287138482727,22.1826297192516,16.0653686812198,1.29341764938795,3.27597757109336,57.3348359028606,50.0523608036624,7.2824750991981,7.2824750991981,2.66918138489373,0.780064506085512,1.49338066441041,1.76258526957637,3.86296155021137
"118","MOA04___Mar16",3,"MOA04_L7_GP019908.MP4",340,"MOA04_R8_GP019905.MP4",242,20.08451,NA,-1,-519.76538,-452.68682,-1906.37123,2.42267,2.02547,8.7094,2.18789,2027.1489,20.79199,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.00422444433049105,0.00422444433049104,1.97861922913179,2.0271489027252,33.8186709987316,25.0656614344301,1.33134228513608,2.09821407453206,59.8749765636327,15.3929430495102,44.4820335141225,15.3929430495102,3.93925171527977,0.780064506085512,0.919523608931382,1.76258526957637,2.37855252211658
"119","MOA04___Mar16",6,"MOA04_L7_GP019908.MP4",1239,"MOA04_R8_GP019905.MP4",1141,20.58445,NA,-1,-456.34061,-421.26313,-1872.62955,2.11534,1.85965,8.36437,2.3197,1972.9295,19.29212,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0419014558142544,0.0419014558142544,1.92829221996211,1.9729294991372,33.8186709987316,25.0656614344301,1.33134228513608,2.09821407453206,59.8749765636327,16.7676493588485,43.1073272047842,16.7676493588485,3.93925171527977,0.780064506085512,0.919523608931382,1.76258526957637,2.37855252211658
"120","MOA04___Mar16",7,"MOA04_L7_GP019908.MP4",2138,"MOA04_R8_GP019905.MP4",2040,21.0844,NA,-1,-91.43157,-261.29238,-1633.49026,0.78307,1.10321,6.23004,2.47691,1656.78118,10.90681,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.233777514708431,0.233777514708431,1.62168655324337,1.65678117726922,33.8186709987316,25.0656614344301,1.33134228513608,2.09821407453206,59.8749765636327,26.2310115024357,33.643965061197,26.2310115024357,3.93925171527977,0.780064506085512,0.919523608931382,1.76258526957637,2.37855252211658
"121","MOA04___Mar16",11,"MOA04_L7_GP019908.MP4",3936,"MOA04_R8_GP019905.MP4",3838,22.08428,NA,-1,-487.50259,-387.93699,-1670.05509,2.0057,1.56894,6.71933,4.06718,1782.48082,21.32732,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.0496489103629809,0.0496489103629809,1.73945881808155,1.78248082376834,33.8186709987316,25.0656614344301,1.33134228513608,2.09821407453206,59.8749765636327,14.0762014953892,45.7987750682435,14.0762014953892,3.93925171527977,0.780064506085512,0.919523608931382,1.76258526957637,2.37855252211658
"122","MOA04___Mar16",17,"MOA04_L7_GP019908.MP4",5734,"MOA04_R8_GP019905.MP4",5636,23.08417,NA,-1,-16.77392,-344.70686,-2240.65779,0.9728,1.80068,11.62714,0.36333,2267.07996,10.10995,"Labridae","Choerodon","cyanodus",37384072,1,"AD","Passing","",NA,NA,"MOA","MO","A","Labridae:Choerodon:cyanodus",0.22373738403457,0.22373738403457,2.22952871625289,2.26707995351088,33.8186709987316,25.0656614344301,1.33134228513608,2.09821407453206,59.8749765636327,29.4783702025831,30.3966063610495,29.4783702025831,3.93925171527977,0.780064506085512,0.919523608931382,1.76258526957637,2.37855252211658
